Slug,Country_Code,Property_Type_Categories,Review_score_base,Review_Score,USD_Price,Partner,Published
cozy-cottage-with-porch-wifi-ac-amazing-walking-locale-small-dogs-ok,US,['House'],5,4.7,501,vrbo.com,True
renovated-corner-unit,US,['House'],5,5.0,254,vrbo.com,True
majestic-i-2108-indoor-pools-gym,US,['House'],5,3.8,123,vrbo.com,True
ocean-front-master-bedroom-with-spectacular-view,US,['House'],5,4.8,161,vrbo.com,True
high-rise-condo-with-pool-hot-tub-central-ac-free-wifi,US,['House'],5,4.7,230,vrbo.com,True
beautifully-updated-beachfront-1br-sunbird-404e,US,['House'],5,5.0,205,vrbo.com,True
w-istanbul,tr,Hotel,10,8.5,220,booking.com,False
residence-paris-eiffel,fr,Hotel,10,7.1,228,booking.com,False
suzuki-seats-5-with-canopy-camp-gear-or-beach-gear-free-waikiki-parking-book-your-own-campsite-around-oahu,us,['Other'],10,0,120,booking.com,False
hotel-imperial-laguna-faranda-cancun,mx,Hotel,10,6.2,68,booking.com,True
occidental-costa-cancun-all-inclusive,mx,Resort,10,7.9,224,booking.com,True
live-aqua-beach-resort-cancun,mx,Resort,10,8.7,725,booking.com,True
beachscape-kin-ha-villas-suites,mx,Hotel,10,8.5,262,booking.com,True
fiesta-americana-cancun-villas,mx,Resort,10,8.0,214,booking.com,True
wyndham-garden-cancun-downtown,mx,Hotel,10,7.9,90,booking.com,True
salvia-cancun-aparts,mx,Apartment,10,8.0,190,booking.com,True
paradisus-cancun-all-inclusive,mx,Resort,10,8.2,479,booking.com,True
sun-palace-all-inclusive,mx,Resort,10,9.0,762,booking.com,True
hotel-maria-de-lourdes,mx,Hotel,10,7.0,44,booking.com,True
the-royal-cancun-all-suites-resort,mx,Resort,10,8.6,503,booking.com,True
nizuc-resort-spa,mx,Resort,10,9.0,600,booking.com,True
grand-oasis-cancun-all-inclusive,mx,Resort,10,6.3,294,booking.com,True
grand-oasis-palm-all-inclusive,mx,Resort,10,7.4,294,booking.com,True
bsea-cancun-plaza-hotel,mx,Hotel,10,7.1,142,booking.com,True
hotel-plaza-caribe,mx,Hotel,10,6.7,62,booking.com,True
oh-cancun-the-urban-oasis,mx,Hotel,10,7.8,111,booking.com,True
hotel-parador,mx,Hotel,10,7.1,48,booking.com,True
hotel-antillano,mx,Hotel,10,7.6,46,booking.com,True
hotel-los-girasoles,mx,Hotel,10,8.6,41,booking.com,True
altitude-by-krystal-grand-cancun-all-inclusive,mx,Resort,10,8.2,921,booking.com,True
cancun-plaza-best-beach,mx,Hotel,10,8.1,136,booking.com,True
estudios-yalmakan,mx,Apartment,10,9.1,130,booking.com,True
suite-frente-al-mar,mx,Apartment,10,8.0,99,booking.com,True
departamento-en-dream-lagoons-cancun,mx,House,10,8.7,67,booking.com,True
hotel-carrillos,mx,Hotel,10,7.2,50,booking.com,True
hotel-la-perla,ar,Hotel,10,7.8,48,booking.com,True
hotel-impala,ar,Hotel,10,7.8,54,booking.com,True
hotel-hoffmeister-spa,cz,Hotel,10,8.5,86,booking.com,True
kyoto-travellers-inn,jp,Hotel,10,7.6,37,booking.com,True
hari-residence-spa,kh,Hotel,10,9.0,60,booking.com,True
sofitel-marrakech-lounge-and-spa,ma,Hotel,10,8.3,320,booking.com,True
palais-mehdi,ma,Hotel,10,8.3,193,booking.com,True
hotel-fontana,it,Hotel,10,8.6,118,booking.com,True
rosa-salva-hotel,it,Hotel,10,9.3,147,booking.com,True
les-jardins-de-la-medina,ma,Hotel,10,9.1,256,booking.com,True
aia-apartment,ge,['Apartment'],10,9.0,34,booking.com,False
hotel-yigitalp-istanbul,tr,Hotel,10,8.2,109,booking.com,True
santa-teresa-hotel-rj-mgallery,br,Hotel,10,9.0,290,booking.com,True
mengo-palace-hotel,br,Hotel,10,8.3,56,booking.com,True
portobay-rio-de-janeiro,br,Hotel,10,8.9,169,booking.com,True
windsor-barra-hotel,br,Hotel,10,8.5,101,booking.com,True
windsor-asturias-hotel,br,Hotel,10,8.5,66,booking.com,True
real-palace-hotel,br,Hotel,10,7.7,95,booking.com,True
windsor-guanabara-hotel,br,Hotel,10,8.4,69,booking.com,True
windsor-palace-copacabana,br,Hotel,10,8.5,85,booking.com,True
windsor-florida-hotel,br,Hotel,10,8.6,69,booking.com,True
hotel-hermitage,it,Hotel,10,8.0,135,booking.com,True
cyan-hotel-de-las-americas,ar,Hotel,10,8.3,79,booking.com,True
hr-luxor-hotel-buenos-aires,ar,Hotel,10,7.6,94,booking.com,True
corinthia-hotel-prague,cz,Hotel,10,8.1,101,booking.com,True
embajador-hotel,ar,Hotel,10,8.1,65,booking.com,True
best-point-hotel-old-city-best-group-hotels,tr,Hotel,10,9.2,76,booking.com,True
howard-johnson-plaza-buenos-aires-florida-street-by-wyndham,ar,Hotel,10,8.2,117,booking.com,True
alzer-hotel,tr,Hotel,10,8.9,105,booking.com,True
hilton-orlando-lake-buena-vista-disney-springstm-area,us,Resort,10,8.1,203,booking.com,True
staybridge-suites-dubai-internet-city-an-ihg-hotel,ae,['Hotel'],10,8.9,159,booking.com,True
voco-bonnington-dubai-an-ihg-hotel,ae,['Hotel'],10,8.2,148,booking.com,True
four-points-by-sheraton-manhattan-soho-village,us,['Hotel'],10,7.6,107,booking.com,True
hotel-lucerne,us,['Hotel'],10,8.5,144,booking.com,True
the-wall-street-inn,us,['Hotel'],10,8.3,129,booking.com,True
the-maritime-hotel,us,['Hotel'],10,8.7,219,booking.com,True
the-algonquin-hotel-times-square-autograph-collection,us,Hotel,10,8.0,183,booking.com,True
hilton-garden-inn-west-35th-street,us,['Hotel'],10,8.3,129,booking.com,True
doubletree-by-hilton-new-york-midtown-fifth-ave,us,['Hotel'],10,7.1,112,booking.com,True
monoreach-angkor-hotel,kh,Hotel,10,10.0,56,booking.com,True
smiling-hotel,kh,Hotel,10,6.3,57,booking.com,True
royal-empire-hotel,kh,Hotel,10,0.0,86,booking.com,True
neth-socheata-hotel,kh,Hotel,10,8.4,33,booking.com,True
amber-angkor-villa-hotel-spa,kh,Hotel,10,8.4,50,booking.com,True
kyoto-brighton-hotel,jp,Hotel,10,8.9,128,booking.com,True
miyako-hotel-kyoto-hachijo,jp,Hotel,10,8.3,122,booking.com,True
tria-business-boutique-hotel,kr,Hotel,10,6.3,71,booking.com,True
orakai-insadong-suites,kr,Hotel,10,8.4,148,booking.com,True
swiss-grand-hotel-seoul-grand-suite,kr,Hotel,10,7.3,205,booking.com,True
doubletree-by-hilton-london-chelsea,gb,Hotel,10,7.9,139,booking.com,True
furamaxclusive-sukhumvit,th,Hotel,10,6.9,60,booking.com,True
nova-hotel,nl,Hotel,10,7.8,103,booking.com,True
hotel-du-square-d-anvers,fr,Hotel,10,6.8,95,booking.com,True
royal-garden-champs-elysees,fr,Hotel,10,8.5,124,booking.com,True
contact-hotel-alize-montmartre,fr,Hotel,10,8.2,119,booking.com,True
maison-malesherbes,fr,Hotel,10,8.6,139,booking.com,True
hotel-max,fr,Hotel,10,8.9,118,booking.com,True
hotel-les-dames-du-pantheon,fr,Hotel,10,8.7,227,booking.com,True
hotel-des-grands-hommes,fr,Hotel,10,8.8,227,booking.com,True
hotel-suites-unic-renoir-saint-germain,fr,Hotel,10,7.2,91,booking.com,True
hotel-gaillon-opera,fr,Hotel,10,7.6,131,booking.com,True
shanghai-mansion-bangkok-sha-extra-plus,th,Hotel,10,8.5,122,booking.com,True
the-key-bangkok-hotel,th,Hotel,10,8.2,62,booking.com,True
moda-hotel,ca,Hotel,10,7.8,199,booking.com,True
best-western-premier-chateau-granville-hotel-suites-conference-centre,ca,Hotel,10,8.0,117,booking.com,True
admiral-suites-bangkok,th,Hotel,10,7.5,45,booking.com,True
seasons-siam-hotel,th,Hotel,10,7.2,84,booking.com,True
atrium-inn-vancouver,ca,Hotel,10,7.3,103,booking.com,True
sandman-suites-vancouver-on-davie,ca,Hotel,10,7.2,115,booking.com,True
pinnacle-hotel-harbourfront,ca,Hotel,10,7.9,176,booking.com,True
angkor-century-resort-spa,kh,Hotel,10,7.4,68,booking.com,True
budget-hotel-neutraal,nl,Hotel,10,5.6,80,booking.com,True
facade-hotel-amsterdam,nl,Hotel,10,7.3,96,booking.com,True
vive-hotel-waikiki,us,Hotel,10,8.7,177,booking.com,True
outrigger-reef-waikiki-beach-resort,us,Resort,10,8.7,349,booking.com,True
queen-kapiolani-hotel,us,Hotel,10,8.4,227,booking.com,True
shoreline-hotel-waikiki,us,Hotel,10,8.1,149,booking.com,True
hotel-orion-varkert,hu,Hotel,10,8.5,77,booking.com,True
expo-congress-hotel,hu,Hotel,10,8.1,75,booking.com,True
millennium-hotel-queenstown,nz,Hotel,10,8.0,201,booking.com,True
hotel-arena,nl,Hotel,10,8.1,122,booking.com,True
best-western-hotel-moran,cz,Hotel,10,8.6,80,booking.com,True
vienna-house-by-wyndham-diplomat-prague,cz,Hotel,10,8.8,66,booking.com,True
buddha-bar-hotel-prague,cz,Hotel,10,9.1,247,booking.com,True
hotel-waldstein,cz,Hotel,10,9.1,87,booking.com,True
top-hotel-praha,cz,Hotel,10,7.0,55,booking.com,True
arbes,cz,Hotel,10,8.5,47,booking.com,True
hotel-julian,cz,Hotel,10,8.9,79,booking.com,True
anna-hotel,cz,Hotel,10,8.8,48,booking.com,True
ansen-hotel-and-suites,tr,Hotel,10,8.7,89,booking.com,True
royal-canadian-lodge,ca,Hotel,10,8.1,121,booking.com,True
high-country-inn,ca,Hotel,10,8.6,92,booking.com,True
mount-royal-hotel,ca,Hotel,10,8.4,110,booking.com,True
irwin-s-mountain-inn,ca,Hotel,10,7.8,88,booking.com,True
banff-rocky-mountain-resort,ca,Hotel,10,7.6,95,booking.com,True
fairmont-banff-springs,ca,Resort,10,8.8,406,booking.com,True
metropolitan-hotel-vancouver,ca,Hotel,10,8.6,162,booking.com,True
the-westin-bayshore-vancouver,ca,Hotel,10,8.5,160,booking.com,True
mayfield-hotel-seoul,kr,Hotel,10,8.2,116,booking.com,True
kyoto-tower-hotel-annex,jp,Hotel,10,8.0,70,booking.com,True
hotel-chatelet-inn-kyoto,jp,Hotel,10,7.4,49,booking.com,True
courtyard-orlando-international-drive-convention-center,us,Hotel,10,8.6,124,booking.com,True
springhill-suites-by-marriott-orlando-lake-buena-vista-in-marriott-village,us,Hotel,10,7.9,110,booking.com,True
hampton-inn-suites-orlando-international-drive-north,us,Hotel,10,8.9,119,booking.com,True
hampton-inn-lake-buena-vista-orlando,us,Hotel,10,9.0,133,booking.com,True
days-inn-by-wyndham-orlando-airport-florida-mall,us,Hotel,10,5.2,57,booking.com,True
extended-stay-america-suites-orlando-convention-ctr-sports-complex,us,Hotel,10,5.4,83,booking.com,True
the-gallivant-times-square,us,Hotel,10,6.2,159,booking.com,True
casablanca-hotel-by-library-hotel-collection,us,Hotel,10,9.1,239,booking.com,True
rosellen-suites-at-stanley-park,ca,Hotel,10,8.2,150,booking.com,True
hotel-island-spa-wellness-hotel,is,Hotel,10,8.1,195,booking.com,True
hotel-orkin,is,Hotel,10,8.2,187,booking.com,True
ambassador-hotel-bangkok-sha-extra-plus,th,Hotel,10,6.6,49,booking.com,True
the-marker-san-francisco,us,Hotel,10,7.9,93,booking.com,True
beacon-grand-a-union-square-hotel,us,Hotel,10,8.7,161,booking.com,True
grant-hotel,us,Hotel,10,8.0,126,booking.com,True
the-pavilions-amsterdam-the-toren,nl,Hotel,10,8.9,279,booking.com,True
bilderberg-garden-hotel,nl,Hotel,10,7.6,123,booking.com,True
ink-hotel-amsterdam-mgallery,nl,Hotel,10,8.7,195,booking.com,True
kixby,us,Hotel,10,8.3,169,booking.com,True
four-points-by-sheraton-manhattan-chelsea,us,['Hotel'],10,7.0,113,booking.com,True
w-new-york-times-square,us,['Hotel'],10,7.6,165,booking.com,True
ashburn-hotel,gb,Hotel,10,8.0,136,booking.com,True
the-sumner-hotel,gb,Hotel,10,7.4,153,booking.com,True
easyhotel-paddington,gb,Hotel,10,4.8,76,booking.com,True
hilton-london-tower-bridge,gb,Hotel,10,8.8,192,booking.com,True
ambassadors-bloomsbury,gb,Hotel,10,6.9,136,booking.com,True
sohotel,us,Hotel,10,7.8,154,booking.com,True
voco-the-franklin-new-york-an-ihg-hotel,us,Hotel,10,8.4,206,booking.com,True
best-western-plus-61-paris-nation-hotel,fr,Hotel,10,7.7,100,booking.com,True
beach-place-hotel,us,Hotel,10,7.7,118,booking.com,True
clevelander-hotel,us,Hotel,10,6.2,149,booking.com,True
clinton-hotel-south-beach,us,Hotel,10,6.1,79,booking.com,True
the-gabriel-miami-south-beach-curio-collection-by-hilton,us,Hotel,10,7.1,234,booking.com,True
mondrian-south-beach,us,Hotel,10,7.0,303,booking.com,True
dream-south-beach,us,Hotel,10,7.7,219,booking.com,True
lorraine-hotel,us,Hotel,10,7.4,137,booking.com,True
casa-faena-miami-beach,us,Hotel,10,7.1,267,booking.com,True
essex-house-hotel,us,Hotel,10,6.9,129,booking.com,True
sonder-atala-champs-elysees,fr,Hotel,10,8.1,188,booking.com,True
relais-hotel-du-vieux-paris,fr,Hotel,10,9.1,203,booking.com,True
elysees-union,fr,Hotel,10,8.2,137,booking.com,True
ibis-styles-paris-republique,fr,Hotel,10,7.0,96,booking.com,True
parc-hotel,fr,Hotel,10,7.6,78,booking.com,True
hotel-jardin-de-cluny,fr,Hotel,10,9.1,226,booking.com,True
hotel-pavillon-bastille,fr,Hotel,10,8.2,116,booking.com,True
holiday-inn-paris-auteuil-an-ihg-hotel,fr,Hotel,10,8.5,80,booking.com,True
classics-hotel-bastille,fr,Hotel,10,7.8,99,booking.com,True
montparnasse-alesia,fr,Hotel,10,8.1,118,booking.com,True
kent-hotel,us,Hotel,10,7.8,129,booking.com,True
hotel-impala-by-luxurban,us,Hotel,10,7.1,102,booking.com,True
strand-ocean-drive-suites-rooftop-pool,us,Hotel,10,6.3,119,booking.com,True
hotel-belleza,us,Hotel,10,7.9,103,booking.com,True
loews-miami-beach-hotel,us,Resort,10,8.2,299,booking.com,True
riu-plaza-miami-beach,us,Hotel,10,7.6,287,booking.com,True
radisson-resort-miami-beach,us,Hotel,10,7.7,259,booking.com,True
courtyard-miami-beach-south-beach,us,Hotel,10,7.9,279,booking.com,True
sls-south-beach,us,Hotel,10,7.2,339,booking.com,True
louvre-marsollier-opera,fr,Hotel,10,7.6,86,booking.com,True
z-ocean-hotel-south-beach,us,Resort,10,7.3,175,booking.com,True
collins-hotel,us,Hotel,10,7.6,113,booking.com,True
royal-palm-south-beach-miami-a-tribute-portfolio-resort,us,Resort,10,7.2,233,booking.com,True
crystal-beach-suites-oceanfront-hotel,us,Hotel,10,7.4,161,booking.com,True
leslie-hotel-ocean-drive,us,Hotel,10,8.4,301,booking.com,True
beachside-all-suites-hotel,us,Hotel,10,5.9,75,booking.com,True
the-gates-hotel-south-beach-a-doubletree-by-hilton,us,Resort,10,7.4,229,booking.com,True
l-d-vacations-rentals,us,Hotel,10,5.6,95,booking.com,True
waterside-hotel-and-suites,us,Hotel,10,6.9,115,booking.com,True
hotel-wellness-zuiver,nl,Hotel,10,8.3,157,booking.com,True
ibis-styles-paris-eiffel-cambronne,fr,Hotel,10,7.7,132,booking.com,True
hotel-lorette-astotel,fr,Hotel,10,8.5,99,booking.com,True
hotel-harvey,fr,Hotel,10,8.5,127,booking.com,True
hotel-elysa-luxembourg,fr,Hotel,10,8.5,120,booking.com,True
hotel-du-jardin-des-plantes,fr,Hotel,10,7.6,115,booking.com,True
printania-porte-de-versailles,fr,Hotel,10,5.7,64,booking.com,True
the-muse-amsterdam-boutique-hotel,nl,Hotel,10,8.2,82,booking.com,True
gudauri-hut-hotel,ge,Hotel,10,8.9,68,booking.com,True
edgewater-golf-villa-1206,us,Hotel,10,5.9,75,booking.com,True
villa-d-estrees,fr,Hotel,10,8.7,287,booking.com,True
residence-alma-marceau,fr,Hotel,10,9.6,536,booking.com,True
hotel-la-manufacture,fr,Hotel,10,8.3,74,booking.com,True
atn-hotel,fr,Hotel,10,7.9,93,booking.com,True
timhotel-le-louvre,fr,Hotel,10,7.6,112,booking.com,True
hotel-de-l-aqueduc,fr,Hotel,10,7.2,87,booking.com,True
hotel-casa-amsterdam,nl,Hotel,10,8.8,92,booking.com,True
budget-hotel-tourist-inn,nl,Hotel,10,7.6,22,booking.com,True
hotel-astoria-astotel,fr,Hotel,10,8.4,99,booking.com,True
hotel-truso,ge,Hotel,10,8.3,103,booking.com,True
apartments-in-new-gudauri,ge,Hotel,10,8.7,66,booking.com,True
tbilisi-marriott-hotel,ge,Hotel,10,8.5,119,booking.com,True
hotel-gergeti,ge,Hotel,10,9.5,38,booking.com,True
courtyard-by-marriott-tbilisi,ge,Hotel,10,8.4,99,booking.com,True
coste-hotel,ge,Hotel,10,9.1,71,booking.com,True
hotel-diplomat,ge,Hotel,10,7.8,26,booking.com,True
riad-l-orchidee-suites-spa,ma,['House'],10,9.0,73,booking.com,True
dar-tuscia,ma,['House'],10,8.8,59,booking.com,True
sharden-villa-boutique-hotel,ge,Hotel,10,8.9,58,booking.com,True
la-quinta-by-wyndham-pcb-pier-park-area,us,Hotel,10,6.5,54,booking.com,True
hotel-renew,us,Hotel,10,8.5,194,booking.com,True
ilima-hotel,us,Hotel,10,8.5,185,booking.com,True
hilton-grand-vacations-club-at-hilton-hawaiian-village,us,Resort,10,8.6,296,booking.com,True
hotel-chesscom,hu,Hotel,10,8.6,45,booking.com,True
waikiki-heritage-hotel,us,Hotel,10,6.0,129,booking.com,True
waikiki-central-hotel-no-resort-fees,us,Hotel,10,8.5,139,booking.com,True
grand-beach-hotel-surfside,us,Hotel,10,7.9,511,booking.com,True
le-20-prieure-hotel,fr,Hotel,10,8.0,100,booking.com,True
le-twelve,fr,Hotel,10,6.3,75,booking.com,True
ibis-styles-paris-opera-lafayette,fr,Hotel,10,8.1,136,booking.com,True
le-metropolitan-paris-tour-eiffel-a-tribute-portfolio-hotel,fr,Hotel,10,7.4,365,booking.com,True
the-summit-920,us,Hotel,10,7.5,54,booking.com,True
majestic-beach-towers-1-1615,us,Hotel,10,8.0,175,booking.com,True
le-general-hotel,fr,Hotel,10,9.0,139,booking.com,True
hotel-louvre-saint-honore,fr,Hotel,10,8.1,131,booking.com,True
hotel-marignan-champs-elysees,fr,Hotel,10,8.5,493,booking.com,True
the-bamboo-oasis-at-bamboo-waikiki-307,us,Hotel,10,7.0,130,booking.com,True
ala-moana-hotel-31st-floor,us,Hotel,10,7.7,140,booking.com,True
the-balfour-hotel,us,Hotel,10,8.1,209,booking.com,True
national-hotel-an-adult-only-oceanfront-resort,us,Hotel,10,8.4,325,booking.com,True
the-ritz-carlton-south-beach,us,Resort,10,8.0,638,booking.com,True
the-inn-at-st-thomas-square-1203a,us,Hotel,10,5.2,50,booking.com,True
the-inn-at-st-thomas-square-1303a,us,Hotel,10,5.5,50,booking.com,True
the-inn-at-st-thomas-square-1304b,us,Hotel,10,7.8,65,booking.com,True
intercontinental-paris-le-grand-an-ihg-hotel,fr,Hotel,10,8.6,424,booking.com,True
victoria-palace-hotel,fr,Hotel,10,8.9,224,booking.com,True
hotel-clarisse,fr,Hotel,10,8.0,118,booking.com,True
pullman-paris-tour-eiffel,fr,Hotel,10,8.3,342,booking.com,True
grand-beach-hotel-surfside-west,us,Hotel,10,7.9,319,booking.com,True
hyatt-centric-south-beach-miami,us,Hotel,10,7.6,212,booking.com,True
kasa-el-paseo-miami-beach,us,Hotel,10,7.8,153,booking.com,True
holiday-inn-club-vacations-panama-city-beach-resort-an-ihg-hotel,us,Resort,10,9.1,169,booking.com,True
the-reef-at-seahaven-beach-resorts,us,Hotel,10,5.0,62,booking.com,True
sleep-inn-suites-panama-city-beach,us,Hotel,10,8.0,72,booking.com,True
baymont-by-wyndham-panama-city-beach,us,Hotel,10,4.9,33,booking.com,True
casa-loma,us,Hotel,10,8.1,65,booking.com,True
gulf-gate-402,us,Hotel,10,7.7,65,booking.com,True
island-house-south-beach,us,Hotel,10,6.6,109,booking.com,True
relais-stibbert-florence,it,['House'],10,8.4,106,booking.com,True
palazzo-lombardo,it,['Bed & Breakfast'],10,9.0,84,booking.com,True
residenza-della-signoria,it,['House'],10,9.3,174,booking.com,True
dar-touyir,ma,['House'],10,8.9,107,booking.com,True
locanda-cavanella,it,['House'],10,8.6,107,booking.com,True
charming-house-iqs,it,['Apartment'],10,8.8,349,booking.com,True
ca-doge,it,['Bed & Breakfast'],10,7.8,101,booking.com,True
aloha-surf-1205-two-beds-pool-walk-to-waikiki-beach,us,['Apartment'],10,0.0,258,booking.com,True
riad-al-mamoune,ma,['House'],10,9.5,48,booking.com,True
riad-dar-zouar-spa,ma,['House'],10,9.4,115,booking.com,True
riad-mille-et-une-nuits,ma,['House'],10,7.7,125,booking.com,True
riad-marrakech-by-hivernage,ma,['House'],10,7.9,86,booking.com,True
riad-adriana,ma,['House'],10,9.4,107,booking.com,True
ilikai-marina-1383-city-view-studio,us,['Apartment'],10,9.0,179,booking.com,True
ilikai-tower-1533-yacht-harbor-view-1br,us,['Apartment'],10,9.0,265,booking.com,True
edemi,ge,Hotel,10,6.1,34,booking.com,True
hotel-veneto,ge,Hotel,10,9.1,70,booking.com,True
hotel-okriba,ge,Hotel,10,8.0,23,booking.com,True
hotel-monopoli-kutaisi,ge,Hotel,10,7.8,45,booking.com,True
casa-dei-pittori-venice-apartments,it,['Apartment'],10,9.2,268,booking.com,True
bou-savy-guesthouse,kh,['House'],10,8.0,19,booking.com,True
ywca-banff-hotel,ca,['Hotel'],10,7.2,64,booking.com,True
bay-bridge-inn-san-francisco,us,['Hotel'],10,6.6,116,booking.com,True
travelodge-by-wyndham-presidio-san-francisco,us,['Hotel'],10,8.2,154,booking.com,True
angsana-riads-collection,ma,['House'],10,9.1,199,booking.com,True
ilikai-tower-404,us,['Apartment'],10,9.2,776,booking.com,True
santa-vista-rio,br,['House'],10,8.6,134,booking.com,True
hawaiian-king-501-studio-pool-and-bbq-grill-sleeps-4,us,['Apartment'],10,6.0,137,booking.com,True
apartments-at-palms-waikiki,us,['Apartment'],10,7.8,99,booking.com,True
440-olohana-st-1807,us,['Apartment'],10,0.0,167,booking.com,True
riad-dar-nael,ma,['House'],10,8.7,90,booking.com,True
dominik-panzio,hu,['Bed & Breakfast'],10,7.2,24,booking.com,True
ocean-front-resort-studio,us,['Apartment'],10,6.7,75,booking.com,True
oceanfront-private-condo-at-the-setai-2208,us,['Apartment'],10,0.0,0,booking.com,True
oceanview-private-condo-at-the-setai-2402,us,['Apartment'],10,0.0,0,booking.com,True
hudson-apartments,us,['Apartment'],10,6.8,128,booking.com,True
seychelles-beach-resort-iv,us,['House'],10,8.4,55,booking.com,True
ocean-breeze,us,['Apartment'],10,7.8,172,booking.com,True
sunrise-beach-resort-v,us,['House'],10,8.7,104,booking.com,True
new-gudauri-block-1-apartment-408-100m-from-gondola,ge,['Apartment'],10,7.5,0,booking.com,False
gudauri-palace-apartments,ge,['Apartment'],10,8.9,168,booking.com,True
